NSM,WeekStatus,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
17520,1,22.2,27.29,0,591,0.0045172881935,0
17461,1,22.245,27.245,0,591,0.004522249993647,0
17401,1,22.2,27.2,0,595,0.004502282742765,0
17340,1,22.2,27.29,0,594.333333333333,0.0045172881935,0
17280,1,22.2,27.29,0,593.5,0.0045172881935,0
17220,1,22.2,27.29,0,592,0.0045172881935,0
17160,1,22.15,27.245,0,586.5,0.004495971357952,0
17101,1,22.2,27.2,0,586,0.004502282742765,0
17041,1,22.15,27.245,0,586,0.004495971357952,0
16980,1,22.2,27.245,0,584.5,0.004509785378284,0
16920,1,22.1,27.245,0,584.5,0.004482194676555,0
16860,1,22.1,27.2,0,585.5,0.004474738269724,0
16800,1,22.1333333333333,27.2,0,584.666666666667,0.004483903198215,0
16740,1,22.2,27.2,0,577,0.004502282742765,0
16681,1,22.1,27.2,0,580,0.004474738269724,0
16620,1,22.125,27.2,0,582,0.004481610415171,0
16560,1,22.2,27.2,0,580,0.004502282742765,0
16500,1,22.1,27.15,0,578,0.004466453581412,0
16441,1,22.1,27.2,0,576.5,0.004474738269724,0
16380,1,22.1,27.2,0,580,0.004474738269724,0
16321,1,22.1,27.2,0,572.5,0.004474738269724,0
16261,1,22.1,27.2,0,567,0.004474738269724,0
16200,1,22.1,27.2,0,568,0.004474738269724,0
16140,1,22.1,27.2,0,574.5,0.004474738269724,0
16080,1,22.1,27.2,0,564.333333333333,0.004474738269724,0
16020,1,22.1,27.2,0,563,0.004474738269724,0
15960,1,22.1,27.15,0,564.5,0.004466453581412,0
15901,1,22.0666666666667,27.1666666666667,0,566.333333333333,0.00446007809167,0
15840,1,22.1,27.1,0,562,0.004458169112216,0
15780,1,22,27.1,0,565.5,0.004430875551249,0
15720,1,22,27.1,0,570,0.004430875551249,0
15661,1,22.05,27.15,0,562,0.004452762746362,0
15600,1,22,27.1,0,560,0.004430875551249,0
15541,1,22,27.1,0,558,0.004430875551249,0
15481,1,22,27.1,0,556,0.004430875551249,0
15420,1,22,27.1,0,557,0.004430875551249,0
15360,1,21.9175,27.1,0,556.5,0.004408469431627,0
15300,1,21.945,27.1,0,557.5,0.004415927007615,0
15240,1,21.9266666666667,27.1,0,555,0.004410954054978,0
15181,1,21.89,27.1,0,555,0.004401022967086,0
15121,1,21.89,27.1,0,553,0.004401022967086,0
15060,1,21.89,27.1,0,549.5,0.004401022967086,0
15000,1,21.89,27.1,0,548.5,0.004401022967086,0
14940,1,21.89,27.1,0,551.5,0.004401022967086,0
14880,1,21.89,27.1,0,548.5,0.004401022967086,0
14820,1,21.89,27.1,0,548,0.004401022967086,0
14761,1,21.89,27.1,0,547.5,0.004401022967086,0
14701,1,21.89,27.1,0,553,0.004401022967086,0
14640,1,21.84,27.1,0,547.5,0.004387512361334,0
14580,1,21.8566666666667,27.1,0,548.666666666667,0.004392011825806,0
14520,1,21.79,27.1,0,540,0.004374038354454,0
14460,1,21.79,27.1,0,538,0.004374038354454,0
14401,1,21.79,27.1,0,542,0.004374038354454,0
14341,1,21.79,27.1,0,542,0.004374038354454,0
14280,1,21.79,27.1,0,538,0.004374038354454,0
14220,1,21.79,27.1,0,537.666666666667,0.004374038354454,0
14160,1,21.79,27.1,0,537.5,0.004374038354454,0
14100,1,21.79,27.1,0,536,0.004374038354454,0
14040,1,21.745,27.1,0,534.5,0.004361942969453,0
13981,1,21.7,27.1,0,532.5,0.004349877097745,0
13920,1,21.76,27.1,0,530,0.004365971482121,0
13860,1,21.745,27.05,0,529.5,0.004353838771225,0
13800,1,21.79,27.05,0,531,0.004365911527171,0
13741,1,21.73,27,0,533.333333333333,0.004341724610005,0
13680,1,21.745,27,0,531,0.004345734782707,0
13621,1,21.745,27,0,529,0.004345734782707,0
13561,1,21.745,27,0,528.5,0.004345734782707,0
13500,1,21.7,27,0,525,0.004333714055788,0
13440,1,21.7,27,0,528.5,0.004333714055788,0
13380,1,21.7,27,0,530.5,0.004333714055788,0
13320,1,21.7,26.89,0,528,0.004315935673085,0
13260,1,21.7,26.89,0,526,0.004315935673085,0
13201,1,21.7,26.89,0,530,0.004315935673085,0
13140,1,21.7,26.89,0,533.333333333333,0.004315935673085,0
13080,1,21.7,26.89,0,529,0.004315935673085,0
13020,1,21.7,26.89,0,528,0.004315935673085,0
12961,1,21.7,26.89,0,526,0.004315935673085,0
12900,1,21.7,26.89,0,526,0.004315935673085,0
12841,1,21.7,26.79,0,521,0.004299774382784,0
12781,1,21.7,26.79,0,518,0.004299774382784,0
12720,1,21.7,26.79,0,515.5,0.004299774382784,0
12660,1,21.7,26.79,0,520,0.004299774382784,0
12600,1,21.7,26.7675,0,523.5,0.004296138207407,0
12540,1,21.7,26.79,0,525.5,0.004299774382784,0
12481,1,21.7,26.79,0,525.5,0.004299774382784,0
12421,1,21.7,26.79,0,514,0.004299774382784,0
12360,1,21.7,26.7,0,518,0.004285229934604,0
12300,1,21.7,26.7,0,518,0.004285229934604,0
12240,1,21.7,26.7,0,520,0.004285229934604,0
12180,1,21.6,26.7,0,521,0.004258921862088,0
12120,1,21.6,26.6,0,518,0.004242862036853,0
12061,1,21.6,26.65,0,517,0.004250891846509,0
12001,1,21.6,26.6,0,511.5,0.004242862036853,0
11940,1,21.65,26.65,0,514,0.004264003084945,0
11880,1,21.6,26.55,0,515.5,0.004234832433111,0
11820,1,21.6,26.5,0,517,0.004226803035275,0
11760,1,21.6,26.5,0,515,0.004226803035275,0
11701,1,21.6,26.5,0,512,0.004226803035275,0
11641,1,21.6,26.5,0,515,0.004226803035275,0
11580,1,21.65,26.55,0,511,0.00424789380271,0
11520,1,21.6,26.5,0,514,0.004226803035275,0
11460,1,21.6,26.445,0,508,0.004217970935468,0
11400,1,21.6,26.4725,0,509.75,0.00422238695423,0
11340,1,21.6,26.445,0,508.75,0.004217970935468,0
11281,1,21.6,26.445,0,508.5,0.004217970935468,0
11220,1,21.6,26.39,0,507,0.004209139084788,0
11160,1,21.6,26.39,0,507,0.004209139084788,0
11100,1,21.6,26.39,0,503.5,0.004209139084788,0
11041,1,21.6,26.39,0,504,0.004209139084788,0
10980,1,21.6,26.39,0,504,0.004209139084788,0
10921,1,21.575,26.315,0,500.5,0.004190637126149,0
10861,1,21.6,26.29,0,500,0.004193081812684,0
10800,1,21.6,26.29,0,503.5,0.004193081812684,0
10740,1,21.55,26.245,0,503,0.004172982022196,0
10680,1,21.55,26.245,0,502.5,0.004172982022196,0
10620,1,21.5,26.2,0,502,0.004152962010384,0
10560,1,21.5666666666667,26.2,0,502,0.004170059149172,0
10501,1,21.5,26.2,0,502.5,0.004152962010384,0
10440,1,21.5,26.2,0,497,0.004152962010384,0
10380,1,21.5,26.15,0,501.5,0.004144983695142,0
10320,1,21.5,26.15,0,504,0.004144983695142,0
10261,1,21.5,26.1,0,501,0.004137005583213,0
10200,1,21.5,26.1,0,493.75,0.004137005583213,0
10141,1,21.5,26.1,0,500,0.004137005583213,0
10081,1,21.5,26.1,0,504.5,0.004137005583213,0
10020,1,21.5,26.05,0,504,0.00412902767459,0
9960,1,21.5,26.1,0,501,0.004137005583213,0
9900,1,21.5,26,0,499,0.004121049969266,0
9840,1,21.5,26,0,502,0.004121049969266,0
9781,1,21.5,26,0,503.5,0.004121049969266,0
9721,1,21.5,26,0,500.666666666667,0.004121049969266,0
9660,1,21.5,26,0,493,0.004121049969266,0
9600,1,21.5,26,0,492.5,0.004121049969266,0
9540,1,21.5,26,0,493,0.004121049969266,0
9480,1,21.5,25.89,0,495.5,0.004103499733122,0
9420,1,21.5,26,0,492.666666666667,0.004121049969266,0
9361,1,21.5,26,0,490,0.004121049969266,0
9301,1,21.5,25.9266666666667,0,493,0.004109349702516,0
9240,1,21.5,25.89,0,494.666666666667,0.004103499733122,0
9180,1,21.5,25.89,0,496,0.004103499733122,0
9120,1,21.5,25.89,0,491,0.004103499733122,0
9060,1,21.5,25.84,0,490.5,0.004095522678299,0
9001,1,21.5,25.84,0,490,0.004095522678299,0
8941,1,21.5,25.89,0,491,0.004103499733122,0
8880,1,21.5,25.89,0,491.666666666667,0.004103499733122,0
8820,1,21.5,25.89,0,493.5,0.004103499733122,0
8760,1,21.4725,25.865,0,493.75,0.004092567769502,0
8700,1,21.5,25.84,0,490,0.004095522678299,0
8640,1,21.5,25.79,0,488,0.004087545826741,0
8581,1,21.5,25.79,0,490,0.004087545826741,0
8520,1,21.5,25.79,0,487,0.004087545826741,0
8460,1,21.445,25.745,0,492.5,0.004066555607149,0
8400,1,21.445,25.745,0,493.5,0.004066555607149,0
8341,1,21.4633333333333,25.76,0,493.333333333333,0.004073542303919,0
8280,1,21.445,25.745,0,488,0.004066555607149,0
8221,1,21.5,25.79,0,487.5,0.004087545826741,0
8161,1,21.4266666666667,25.73,0,485.333333333333,0.004059578937064,0
8100,1,21.39,25.7,0,484,0.004045655627795,0
8040,1,21.39,25.7,0,489,0.004045655627795,0
7980,1,21.445,25.745,0,488,0.004066555607149,0
7920,1,21.5,25.79,0,493,0.004087545826741,0
7860,1,21.39,25.7,0,491,0.004045655627795,0
7801,1,21.445,25.745,0,488,0.004066555607149,0
7740,1,21.445,25.745,0,487.25,0.004066555607149,0
7680,1,21.39,25.7,0,489,0.004045655627795,0
7620,1,21.5,25.79,0,489,0.004087545826741,0
7561,1,21.39,25.7,0,486,0.004045655627795,0
7500,1,21.4266666666667,25.73,0,484.666666666667,0.004059578937064,0
7441,1,21.39,25.7,0,485,0.004045655627795,0
7381,1,21.39,25.7,0,487,0.004045655627795,0
7320,1,21.39,25.7,0,492,0.004045655627795,0
7260,1,21.39,25.7,0,490.666666666667,0.004045655627795,0
7200,1,21.39,25.7,0,488,0.004045655627795,0
7140,1,21.39,25.7,0,485.5,0.004045655627795,0
7081,1,21.39,25.7,0,486,0.004045655627795,0
7021,1,21.39,25.7,0,485.5,0.004045655627795,0
6960,1,21.39,25.7,0,486,0.004045655627795,0
6900,1,21.39,25.7,0,480,0.004045655627795,0
6840,1,21.39,25.7,0,481,0.004045655627795,0
6780,1,21.39,25.7,0,481.666666666667,0.004045655627795,0
6720,1,21.39,25.7,0,485.5,0.004045655627795,0
6661,1,21.39,25.7,0,485,0.004045655627795,0
6601,1,21.39,25.7,0,473,0.004045655627795,0
6540,1,21.39,25.7,0,475,0.004045655627795,0
6480,1,21.39,25.7,0,486,0.004045655627795,0
6420,1,21.39,25.7,0,481.5,0.004045655627795,0
6360,1,21.39,25.7,0,483,0.004045655627795,0
6301,1,21.39,25.7,0,479,0.004045655627795,0
6241,1,21.39,25.7,0,479,0.004045655627795,0
6180,1,21.39,25.7,0,479,0.004045655627795,0
6120,1,21.34,25.7,0,479,0.004033195251097,0
6060,1,21.39,25.7,0,479,0.004045655627795,0
6000,1,21.39,25.7,0,477,0.004045655627795,0
5940,1,21.39,25.7,0,477.5,0.004045655627795,0
5881,1,21.29,25.7,0,477.5,0.004020768725913,0
5820,1,21.34,25.7,0,480,0.004033195251097,0
5760,1,21.29,25.7,0,480,0.004020768725913,0
5700,1,21.34,25.7,0,482,0.004033195251097,0
5641,1,21.3233333333333,25.7,0,480.333333333333,0.00402904931868,0
5580,1,21.34,25.7,0,477.5,0.004033195251097,0
5521,1,21.29,25.7,0,476,0.004020768725913,0
5461,1,21.39,25.7,0,479,0.004045655627795,0
5400,1,21.39,25.7,0,471,0.004045655627795,0
5340,1,21.29,25.7,0,474,0.004020768725913,0
5280,1,21.29,25.7,0,477.5,0.004020768725913,0
5220,1,21.34,25.7,0,476,0.004033195251097,0
5160,1,21.29,25.7,0,474.25,0.004020768725913,0
5101,1,21.39,25.7,0,475,0.004045655627795,0
5040,1,21.29,25.7,0,476.5,0.004020768725913,0
4980,1,21.34,25.7,0,474.5,0.004033195251097,0
4920,1,21.29,25.7,0,478,0.004020768725913,0
4861,1,21.29,25.7,0,475.333333333333,0.004020768725913,0
4800,1,21.29,25.7,0,477,0.004020768725913,0
4741,1,21.29,25.7,0,475.5,0.004020768725913,0
4681,1,21.29,25.7,0,477.5,0.004020768725913,0
4620,1,21.29,25.7,0,477.5,0.004020768725913,0
4560,1,21.29,25.7,0,478,0.004020768725913,0
4500,1,21.29,25.7,0,473.5,0.004020768725913,0
4440,1,21.29,25.7,0,472.5,0.004020768725913,0
4381,1,21.29,25.7,0,472,0.004020768725913,0
4321,1,21.29,25.7,0,469.5,0.004020768725913,0
4260,1,21.29,25.7,0,466.666666666667,0.004020768725913,0
4200,1,21.29,25.7,0,467,0.004020768725913,0
4140,1,21.29,25.7,0,469.5,0.004020768725913,0
4080,1,21.2,25.6,0,469,0.003982828097735,0
4020,1,21.29,25.7,0,471,0.004020768725913,0
3961,1,21.29,25.7,0,469,0.004020768725913,0
3901,1,21.26,25.6666666666667,0,467.333333333333,0.004008090128419,0
3840,1,21.245,25.65,0,471.5,0.004001762737691,0
3780,1,21.23,25.6333333333333,0,471.666666666667,0.003995443274542,0
3720,1,21.29,25.7,0,475,0.004020768725913,0
3660,1,21.2,25.6,0,471,0.003982828097735,0
3601,1,21.2,25.6,0,471,0.003982828097735,0
3541,1,21.245,25.65,0,471,0.004001762737691,0
3480,1,21.245,25.65,0,474.5,0.004001762737691,0
3420,1,21.2,25.6,0,475.5,0.003982828097735,0
3360,1,21.2,25.6,0,474,0.003982828097735,0
3300,1,21.2,25.6,0,469,0.003982828097735,0
3240,1,21.2,25.6,0,474,0.003982828097735,0
3181,1,21.2,25.6,0,474,0.003982828097735,0
3120,1,21.2,25.6,0,468.5,0.003982828097735,0
3060,1,21.2,25.6,0,469.5,0.003982828097735,0
3000,1,21.2,25.6,0,472.5,0.003982828097735,0
2941,1,21.2,25.6,0,467.5,0.003982828097735,0
2880,1,21.2,25.6,0,469,0.003982828097735,0
2821,1,21.2,25.55,0,466.5,0.003974999423799,0
2761,1,21.2,25.5,0,469.5,0.003967170945675,0
2700,1,21.2,25.5,0,469,0.003967170945675,0
2640,1,21.2,25.5,0,467,0.003967170945675,0
2580,1,21.2,25.5,0,467.333333333333,0.003967170945675,0
2520,1,21.2,25.5,0,467,0.003967170945675,0
2460,1,21.2,25.5,0,464.5,0.003967170945675,0
2401,1,21.2,25.445,0,466,0.003958559845893,0
2340,1,21.2,25.5,0,473,0.003967170945675,0
2280,1,21.2,25.39,0,475,0.003949948983024,0
2220,1,21.2,25.39,0,471,0.003949948983024,0
2161,1,21.2,25.39,0,470,0.003949948983024,0
2100,1,21.2,25.39,0,466.25,0.003949948983024,0
2041,1,21.2,25.39,0,467,0.003949948983024,0
1981,1,21.2,25.39,0,473,0.003949948983024,0
1920,1,21.2,25.39,0,468,0.003949948983024,0
1860,1,21.2,25.39,0,463,0.003949948983024,0
1800,1,21.2,25.39,0,466,0.003949948983024,0
1740,1,21.2,25.39,0,467,0.003949948983024,0
1681,1,21.2,25.29,0,468,0.003934293475653,0
1621,1,21.2,25.39,0,468,0.003949948983024,0
1560,1,21.2,25.29,0,468,0.003934293475653,0
1500,1,21.2,25.34,0,465.5,0.003942121131448,0
1440,1,21.2,25.39,0,464,0.003949948983024,0
1380,1,21.2,25.34,0,464.5,0.003942121131448,0
1320,1,21.2,25.29,0,465.666666666667,0.003934293475653,0
1261,1,21.2,25.365,0,465.75,0.003946035032763,0
1201,1,21.2,25.39,0,464,0.003949948983024,0
1140,1,21.2,25.39,0,467,0.003949948983024,0
1080,1,21.15,25.39,0,466.5,0.003937767460221,0
1020,1,21.2,25.39,0,465,0.003949948983024,0
960,1,21.2,25.39,0,462,0.003949948983024,0
901,1,21.2,25.39,0,459.666666666667,0.003949948983024,0
841,1,21.2,25.29,0,458,0.003934293475653,0
780,1,21.2,25.34,0,462.5,0.003942121131448,0
720,1,21.2,25.29,0,467,0.003934293475653,0
660,1,21.2,25.29,0,466.5,0.003934293475653,0
600,1,21.2,25.29,0,463,0.003934293475653,0
540,1,21.2,25.29,0,465,0.003934293475653,0
481,1,21.2,25.29,0,463.25,0.003934293475653,0
420,1,21.2,25.29,0,460,0.003934293475653,0
360,1,21.2,25.29,0,457,0.003934293475653,0
300,1,21.2,25.29,0,456,0.003934293475653,0
241,1,21.245,25.245,0,454,0.00393817695145,0
180,1,21.23,25.23,0,454,0.003932178655996,0
121,1,21.29,25.29,0,458,0.003956216176531,0
61,1,21.2,25.2,0,456,0.003920204188566,0
86400,1,21.245,25.245,0,456.5,0.00393817695145,0
86340,1,21.245,25.245,0,458.5,0.00393817695145,0
86280,1,21.26,25.26,0,459.666666666667,0.003944182631589,0
86220,1,21.245,25.245,0,464,0.00393817695145,0
86160,1,21.245,25.2,0,465,0.003931112661451,0
86101,1,21.29,25.2,0,461,0.003942047886573,0
86040,1,21.245,25.2,0,458.5,0.003931112661451,0
85980,1,21.29,25.2,0,459,0.003942047886573,0
85920,1,21.29,25.2,0,451,0.003942047886573,0
85861,1,21.29,25.2,0,456,0.003942047886573,0
85800,1,21.29,25.2,0,463,0.003942047886573,0
85741,1,21.29,25.2,0,461.666666666667,0.003942047886573,0
85681,1,21.29,25.2,0,458,0.003942047886573,0
85620,1,21.29,25.2,0,450,0.003942047886573,0
85560,1,21.29,25.2,0,457,0.003942047886573,0
85500,1,21.29,25.2,0,456,0.003942047886573,0
85440,1,21.29,25.2,0,456,0.003942047886573,0
85381,1,21.29,25.2,0,461,0.003942047886573,0
85321,1,21.29,25.2,0,463,0.003942047886573,0
85260,1,21.29,25.2,0,460,0.003942047886573,0
85200,1,21.29,25.2,0,456,0.003942047886573,0
85140,1,21.29,25.2,0,454.5,0.003942047886573,0
85080,1,21.29,25.2,0,448.5,0.003942047886573,0
85020,1,21.29,25.2,0,453.5,0.003942047886573,0
84961,1,21.29,25.2,0,454,0.003942047886573,0
84901,1,21.29,25.2,0,454,0.003942047886573,0
84840,1,21.29,25.245,0,450.5,0.003949131951378,0
84780,1,21.29,25.245,0,453,0.003949131951378,0
84720,1,21.2,25.2,0,457,0.003920204188566,0
84660,1,21.2,25.2,0,452.5,0.003920204188566,0
84601,1,21.2,25.2,0,449,0.003920204188566,0
84541,1,21.2,25.2,0,458.666666666667,0.003920204188566,0
84480,1,21.2,25.2,0,454.5,0.003920204188566,0
84420,1,21.2,25.245,0,455.5,0.003927248752824,0
84360,1,21.2,25.245,0,453.5,0.003927248752824,0
84300,1,21.2,25.29,0,452,0.003934293475653,0
84240,1,21.2,25.29,0,451.5,0.003934293475653,0
84181,1,21.2,25.29,0,451,0.003934293475653,0
84120,1,21.1666666666667,25.3566666666667,0,450.333333333333,0.003936616494527,0
84060,1,21.1666666666667,25.39,0,450,0.003941824282307,0
84000,1,21.15,25.39,0,453.5,0.003937767460221,0
83941,1,21.1,25.39,0,454,0.003925619072437,0
83880,1,21.15,25.39,0,452.5,0.003937767460221,0
83821,1,21.1,25.39,0,454,0.003925619072437,0
83761,1,21.1,25.39,0,457,0.003925619072437,0
83700,1,21.1,25.4633333333333,0,450.333333333333,0.003937029111724,0
83640,1,21.1,25.5,0,451,0.003942734287364,0
83580,1,21.1,25.5,0,451,0.003942734287364,0
83520,1,21.05,25.445,0,449,0.003922034656554,0
83460,1,21.1,25.5,0,449,0.003942734287364,0
83401,1,21.05,25.445,0,450,0.003922034656554,0
83340,1,21.05,25.445,0,449,0.003922034656554,0
83280,1,21.1,25.5,0,445,0.003942734287364,0
83220,1,21,25.39,0,443,0.003901421390937,0
83161,1,21.1,25.5,0,446.5,0.003942734287364,0
83100,1,21.1,25.5,0,446,0.003942734287364,0
83041,1,21.1,25.5,0,451.5,0.003942734287364,0
82981,1,21.1,25.39,0,445,0.003925619072437,0
82920,1,21.1,25.39,0,449,0.003925619072437,0
82860,1,21.1,25.39,0,451.666666666667,0.003925619072437,0
82800,1,21.1,25.39,0,452,0.003925619072437,0
82740,1,21.1,25.39,0,451,0.003925619072437,0
82681,1,21.05,25.34,0,450,0.003905748566706,0
82621,1,21.1,25.39,0,450,0.003925619072437,0
82560,1,21.1,25.39,0,448,0.003925619072437,0
82500,1,21.1,25.39,0,450.666666666667,0.003925619072437,0
82440,1,21.1,25.39,0,450,0.003925619072437,0
82380,1,21.15,25.39,0,446,0.003937767460221,0
82320,1,21.1,25.39,0,444,0.003925619072437,0
82261,1,21.125,25.39,0,447.5,0.003931689129317,0
82201,1,21.1333333333333,25.39,0,443.333333333333,0.003933714319802,0
82140,1,21.1,25.34,0,443.5,0.003917839738695,0
82080,1,21.1,25.34,0,444,0.003917839738695,0
82020,1,21.15,25.34,0,449,0.003929963901067,0
81960,1,21.2,25.29,0,449.333333333333,0.003934293475653,0
81901,1,21.15,25.29,0,448,0.003922160536486,0
81841,1,21.15,25.245,0,449.5,0.003915137674714,0
81780,1,21.2,25.245,0,450,0.003927248752824,0
81720,1,21.2,25.2,0,447,0.003920204188566,0
81660,1,21.2,25.2,0,446,0.003920204188566,0
81600,1,21.1333333333333,25.2,0,443,0.003904092541763,0
81540,1,21.1666666666667,25.2,0,444,0.003912141052684,0
81481,1,21.2,25.2,0,444.5,0.003920204188566,0
81420,1,21.2,25.2,0,445,0.003920204188566,0
81360,1,21.2,25.2,0,451,0.003920204188566,0
81300,1,21.2,25.2,0,450,0.003920204188566,0
81241,1,21.2,25.2,0,444,0.003920204188566,0
81180,1,21.2,25.2,0,443,0.003920204188566,0
81121,1,21.2,25.1,0,438.5,0.003904550169023,0
81061,1,21.2,25.1,0,441,0.003904550169023,0
81000,1,21.2,25.1,0,444,0.003904550169023,0
80940,1,21.2,25.15,0,441.5,0.003912377080918,0
80880,1,21.2,25.1,0,441,0.003904550169023,0
80820,1,21.2,25.1,0,439.5,0.003904550169023,0
80760,1,21.2,25.1,0,441,0.003904550169023,0
80701,1,21.2,25.1,0,442,0.003904550169023,0
80640,1,21.2,25.1,0,441,0.003904550169023,0
80580,1,21.2,25.1,0,436,0.003904550169023,0
80520,1,21.2,25.1,0,442.5,0.003904550169023,0
80461,1,21.2,25.1,0,446,0.003904550169023,0
80400,1,21.2,25.1,0,443,0.003904550169023,0
80341,1,21.2,25.1,0,437.5,0.003904550169023,0
80281,1,21.2,25.1,0,440.5,0.003904550169023,0
80220,1,21.2,25.05,0,439.5,0.003896723452874,0
80160,1,21.2,25,0,443,0.003888896932463,0
80100,1,21.2,25,0,443,0.003888896932463,0
80040,1,21.2,25,0,438.5,0.003888896932463,0
79981,1,21.2,25,0,438,0.003888896932463,0
79921,1,21.2,25,0,442.333333333333,0.003888896932463,0
79860,1,21.2,25,0,448,0.003888896932463,0
79800,1,21.2,25.1,0,447.5,0.003904550169023,0
79740,1,21.125,25.1,0,445.75,0.003886501488369,0
79680,1,21.1,25,0,439,0.003864945397021,0
79620,1,21.1,25.1,0,440,0.0038805016283,0
79561,1,21.1,25.1,0,441.5,0.0038805016283,0
79501,1,21.1,25.0666666666667,0,439,0.00387531613195,0
79440,1,21.1,25,0,439,0.003864945397021,0
79380,1,21.1,25.1,0,437.5,0.0038805016283,0
79320,1,21.05,25.05,0,437.5,0.003860772340095,0
79260,1,21.1,25.1,0,439.333333333333,0.0038805016283,0
79201,1,21.1,25.1,0,443,0.0038805016283,0
79141,1,21,25,0,440.5,0.003841124005714,0
79080,1,21,25,0,442.333333333333,0.003841124005714,0
79020,1,21,25,0,440.666666666667,0.003841124005714,0
78960,1,21,25,0,440,0.003841124005714,0
